"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"143","MZF1 (human)","2/1389",0.588427706728858,0.908973087954421,0.41011053314661,0.630370206836886,0.0867648291260542,-0.0460114932731041,"S100A16;CAPN1"
"144","POU2F1 (human)","2/1399",0.592455673398864,0.908973087954421,0.413680448236707,0.630370206836886,0.094017563254098,-0.0492162408290209,"DSP;DHCR24"
"145","MTF1 (human)","2/1440",0.608682953941592,0.915600233696418,0.428215729885364,0.643760560364574,0.108338772405004,-0.0537856229598649,"NDRG1;FAM129B"
"146","CBEPB (mouse)","2/3275",0.956732721763185,0.956732721763185,0.857016970282048,0.864737843888192,1.23900521340524,-0.0548027049159506,"ANXA1;S100A11"
"147","THRB (human)","1/2034",0.950469921945734,0.954732118905132,0.880055510279259,0.880055510279259,1.12935679022388,-0.0573699268099748,"S100A11"
"148","IRF2 (human)","2/1412",0.597650993258322,0.910706275441253,0.418307072913749,0.633113407653242,0.117355393317985,-0.0604084914031248,"RAB10;FAM129B"
"149","Myb (mouse)","1/1902",0.939193080299143,0.947654279220757,0.861680016657201,0.865544052606336,1.11530108524125,-0.0699675186535103,"KRT4"
"150","CEBPD (human)","2/1495",0.629722936360697,0.915600233696418,0.447443666902738,0.653395358774396,0.1528232340739,-0.0706769771205229,"CAST;CSTB"
"151","ZFHX3 (human)","2/1504",0.633086270063287,0.915600233696418,0.450559063681757,0.653395358774396,0.162415014449912,-0.0742477929835729,"ABLIM1;TACSTD2"
"152","BCL6 (human)","2/1399",0.592455673398864,0.908973087954421,0.413680448236707,0.630370206836886,0.142838267561119,-0.0747728651176429,"ABLIM1;DHCR24"
"153","CBFB (human)","1/774",0.669082578770794,0.915600233696418,0.545622821489636,0.675245922727505,0.189447159598304,-0.0761289224711056,"DSP"
"154","NFATC3 (mouse)","1/1801",0.928931402174271,0.941541330710573,0.845815952734291,0.857297617251046,1.10722487748014,-0.0816250424733868,"ABLIM1"
