"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"45","hsa-miR-128-2-5p","2/68",0.00406668264962959,0.1099698766504,0.00607272106913222,0.173292472915069,-2.04249457988826,11.2437849606823,"NDRG1;FAM129B"
"46","hsa-miR-128-1-5p","2/72",0.00454724539245704,0.116602957427471,0.00676416263280634,0.173292472915069,-2.05705969588896,11.0942035464279,"NDRG1;FAM129B"
"47","hsa-miR-7114-5p","2/73",0.00467130492005275,0.116602957427471,0.0069423795004496,0.173292472915069,-2.06031290318859,11.056291787252,"GRN;NDRG1"
"48","hsa-miR-8485","3/874",0.121633777993506,0.307958743583093,0.179311331908922,0.380304099375459,-5.2395815502212,11.0384390136674,"GRN;ABLIM1;BHLHE40"
"49","hsa-miR-24-3p","3/854",0.11555158973445,0.306487833370801,0.170937053605613,0.372998087872793,-5.02681254082584,10.8480534088103,"S100A16;DHCR24;NDRG1"
"50","hsa-miR-4769-5p","2/80",0.00558313219297233,0.124946648042726,0.00824910080772939,0.184609187041944,-2.06937806821162,10.7359444583603,"RAB10;LAD1"
"51","hsa-miR-4654","2/78",0.00531490091725008,0.123191810546261,0.00786524993022107,0.182305257311196,-2.04784554360741,10.7250604572357,"RAB10;LAD1"
"52","hsa-miR-6781-5p","2/87",0.00656988652842453,0.125958850035602,0.00965771972036167,0.197925333794537,-2.09139506092815,10.5098012622994,"NDRG1;FAM129B"
"53","hsa-miR-4742-5p","2/91",0.00716683085253423,0.131101817608837,0.0105074844009259,0.197925333794537,-2.11019912916224,10.4207788936835,"S100A16;CAPN1"
"54","hsa-miR-3911","2/95",0.00778750334513005,0.133002359762879,0.0113893148460455,0.199774738786041,-2.05211449637362,9.96349805562801,"LAD1;DHCR24"
"55","hsa-miR-26b-5p","4/1872",0.264086135241904,0.369833755624439,0.386875912483978,0.479165013744469,-7.48035438517348,9.95994195153161,"SERPINB1;ANXA1;KRT4;BHLHE40"
"56","hsa-miR-595","2/101",0.00876242475742759,0.135400325418345,0.0127712417293835,0.205125950931751,-2.08855251171874,9.89406350123558,"RAB10;DHCR24"
"57","hsa-miR-4688","2/104",0.00926940676643522,0.13672374980492,0.0134884468725408,0.205125950931751,-2.09707416123472,9.81647942624271,"PGAM1;FAM129B"
"58","hsa-miR-4276","2/93",0.00747421764487976,0.131101817608837,0.0109444184431515,0.197925333794537,-1.96703360361212,9.6311784270499,"SLC9A3R1;ABLIM1"
"59","hsa-miR-615-3p","3/891",0.126898760435983,0.3082496337924,0.186524615184713,0.385867987199016,-4.66338442464247,9.62693072319175,"ABLIM1;PGAM1;CTNND1"
"60","hsa-miR-484","3/890",0.126586686929617,0.3082496337924,0.186097973425275,0.385867987199016,-4.61949091280786,9.54769285638052,"PGAM1;DHCR24;FAM129B"
"61","hsa-miR-140-5p","2/100",0.00859630921757347,0.135400325418345,0.0125360389092753,0.205125950931751,-1.99211362442682,9.47533372430366,"RAB10;CAPN1"
"62","hsa-miR-6827-5p","2/104",0.00926940676643522,0.13672374980492,0.0134884468725408,0.205125950931751,-2.02280945325822,9.46884366236585,"LAD1;S100A16"
"63","hsa-miR-6511b-5p","2/107",0.00978925678590249,0.138113644653276,0.0142229087703063,0.205125950931751,-1.99117131958483,9.21209385912581,"PERP;CAPN1"
"64","hsa-miR-6858-5p","2/131",0.0143983748659672,0.183226378196327,0.0206988903482258,0.253463770490539,-2.17212553581408,9.21120229165595,"SLC9A3R1;S100A16"
"65","hsa-miR-6811-5p","2/106",0.00961455039955712,0.138113644653276,0.0139761816565967,0.205125950931751,-1.98189700600034,9.20487637146733,"PERP;CAPN1"
"66","hsa-miR-599","2/111",0.0105022190079315,0.145020002896757,0.0152287298187502,0.214857514181932,-1.9953658186343,9.09122330798053,"RAB10;CTNND1"
"67","hsa-miR-4689","2/127",0.0135758022595183,0.176213913328548,0.0195474046930124,0.253463770490539,-2.0878578220326,8.97667437968174,"SLC9A3R1;S100A16"
"68","hsa-miR-152-3p","2/158",0.0204924436656359,0.225416880321994,0.0291824035780474,0.32347438627619,-2.29599182191825,8.92612525349745,"ABLIM1;NDRG1"
"69","hsa-miR-3944-5p","2/117",0.0116136329554541,0.157025995585203,0.0167934868869154,0.230570618593159,-1.95191141220187,8.69688889311221,"LAD1;PGAM1"
"70","hsa-miR-7854-3p","2/152",0.0190586309421467,0.213259508300917,0.0271933069045885,0.320232506431708,-2.19238100446644,8.6823444524123,"S100A11;FAM129B"
"71","hsa-miR-3154","2/147",0.0178979768043377,0.213259508300917,0.0255801949798964,0.307436047073199,-2.06000316413459,8.28753198596855,"CTNND1;FAM129B"
"72","hsa-miR-3665","2/174",0.0245289914851492,0.248739304279092,0.0347620761429751,0.346285836832926,-2.22365300995868,8.24508196181679,"PGAM1;S100A11"
"73","hsa-miR-3184-5p","2/185",0.0274780390854541,0.253685550020756,0.0388212197155139,0.346285836832926,-2.2842574337212,8.2104622165457,"PGAM1;FAM129B"
"74","hsa-miR-4736","2/171",0.0237489784972496,0.244652175312937,0.0336860788893804,0.341597893737623,-2.19036153089176,8.19242471808934,"S100A16;S100A11"
"75","hsa-miR-588","2/225",0.039317923534999,0.306487833370801,0.0549905356474985,0.372998087872793,-2.52635926423357,8.17548753679285,"GRN;S100A9"
"76","hsa-miR-4514","2/178",0.0255853051236186,0.250419751181438,0.0362176147519843,0.346285836832926,-2.20462083414446,8.0815604072242,"S100A16;NDRG1"
"77","hsa-miR-4692","2/176",0.0250548319947717,0.250162860993951,0.0354868817860386,0.346285836832926,-2.18659494709936,8.06129461192001,"S100A16;NDRG1"
"78","hsa-miR-4533","2/230",0.04091402062184,0.306487833370801,0.0571561539246716,0.372998087872793,-2.50368593734898,8.00248747740902,"ABLIM1;NDRG1"
