"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"49","TCF7L2_HCT116_hg19","7/2000",0.0178318890086091,0.260200013084806,0.00413839742297225,0.0656446459718123,-1.48621915937428,5.98465812781438,"DSP;RAB10;CSTB;SERPINB1;ANXA1;ANXA2;RAB11A"
"50","ELK1_HeLa-S3_hg19","7/2000",0.0178318890086091,0.260200013084806,0.00413839742297225,0.0656446459718123,-1.47621082977476,5.94435691738671,"CAST;SLC9A3R1;CSTB;S100A16;PERP;DHCR24;CAPN1"
"51","E2F6_H1-hESC_hg19","7/1994",0.0175619534725047,0.260200013084806,0.00407011546533077,0.0656446459718123,-1.46407648755124,5.91782710506035,"LAD1;GRN;SERPINB1;HSPB1;DHCR24;NDRG1;RAB11A"
"52","POLR2AphosphoS2_myocyte_mm9","7/2000",0.0178318890086091,0.260200013084806,0.00413839742297225,0.0656446459718123,-1.45834654316611,5.87242159925025,"RAB10;CSTB;GRN;ANXA1;BHLHE40;S100A11;RAB11A"
"53","TEAD4_SK-N-SH_hg19","3/493",0.0308937106653001,0.368150052094826,0.0152244916654582,0.143156365699932,-1.67767869408643,5.83362880786305,"ANXA2;BHLHE40;RAB11A"
"54","FOSL1_K562_hg19","4/849",0.0293504515440848,0.364971007582798,0.0119374712636319,0.142254865891614,-1.61517496221828,5.69905981202644,"ANXA2;PERP;BHLHE40;CAPN1"
"55","SREBF1_HepG2_hg19","3/502",0.0323498806689014,0.379183027512533,0.0159687415785766,0.143156365699932,-1.64078773306624,5.62978053907039,"SLC9A3R1;BHLHE40;DHCR24"
"56","MAX_MCF-7_hg19","5/1275",0.0301164887376015,0.364971007582798,0.010277831162692,0.128923671602189,-1.55805585109856,5.45737489919751,"RAB10;LAD1;CSTB;NDRG1;RAB11A"
"57","JUN_K562_hg19","11/4156",0.0195374102298842,0.273906829693475,0.00233264284033983,0.0617718381793697,-1.38123088707057,5.43572942838441,"RAB10;CSTB;SPRR3;SERPINB1;ANXA1;ANXA2;PERP;CTNND1;BHLHE40;HSPB1;CAPN1"
"58","E2F6_K562_hg19","8/2645",0.0249255214256971,0.330032367025434,0.00506484610820265,0.0724272993472979,-1.44979274866505,5.35243626962619,"RAB10;CSTB;GRN;SERPINB1;PGAM1;HSPB1;NDRG1;RAB11A"
"59","CEBPB_ECC-1_hg19","5/1273",0.0299387084250092,0.364971007582798,0.010212640782523,0.128923671602189,-1.497062936566,5.25259956985528,"CAST;ANXA1;BHLHE40;HSPB1;NDRG1"
"60","CTCF_fibroblast of lung_hg19","10/3799",0.0281359355399329,0.3592356055545,0.00418547996172465,0.0656446459718123,-1.44764975377217,5.16913408626083,"SLC9A3R1;GRN;SERPINB1;PGAM1;PERP;CTNND1;CAPN1;NDRG1;RAB11A;FAM129B"
"61","NR3C1_ECC-1_hg19","2/237",0.0431895586775472,0.472751846854762,0.0264123376373042,0.200902355432686,-1.64333350748915,5.16361107902722,"KRT13;FAM129B"
