"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"62","hsa-miR-103b","4/1545",0.166519629933644,0.885572504315577,0.228385167355395,0.965721723903668,-2.09323373870147,3.7524188812031,"RAB10;ANXA1;CTNND1;RAB11A"
"63","mmu-miR-21","4/1496",0.153298173118846,0.885572504315577,0.211575367758027,0.965721723903668,-1.99981602986855,3.75039580827581,"ABLIM1;BHLHE40;CTNND1;RAB11A"
"64","hsa-miR-4681","3/624",0.0555816906974756,0.885572504315577,0.0760429513535325,0.965721723903668,-1.28818720325869,3.72273404848298,"SLC9A3R1;DHCR24;NDRG1"
"65","hsa-miR-553","3/618",0.0542903277142334,0.885572504315577,0.0743403307580585,0.965721723903668,-1.25623885066061,3.6599378182771,"PERP;BHLHE40;DHCR24"
"66","mmu-miR-3099","4/1572",0.173987518205658,0.885572504315577,0.237809014706617,0.965721723903668,-2.08345746469991,3.64349148740406,"LAD1;ANXA1;CAPN1;RAB11A"
"67","mmu-miR-465c-3p","4/1612",0.185276404486822,0.885572504315577,0.251960296218326,0.965721723903668,-2.15562199312413,3.63417710953373,"RAB10;LAD1;ABLIM1;KRT4"
"68","mmu-miR-465a-3p","4/1612",0.185276404486822,0.885572504315577,0.251960296218326,0.965721723903668,-2.14897649634647,3.62297342338287,"RAB10;LAD1;ABLIM1;KRT4"
"69","mmu-miR-541","4/1607",0.183851045411981,0.885572504315577,0.250179698552447,0.965721723903668,-2.13615725770506,3.61785870269154,"RAB10;S100A16;PERP;DHCR24"
"70","mmu-miR-465b-3p","4/1612",0.185276404486822,0.885572504315577,0.251960296218326,0.965721723903668,-2.14068413292607,3.60899327406982,"RAB10;LAD1;ABLIM1;KRT4"
"71","mmu-miR-804","4/1735",0.221509160399812,0.885572504315577,0.296644871602793,0.965721723903668,-2.32596633520395,3.50590890056653,"CAST;ABLIM1;PERP;BHLHE40"
"72","mmu-miR-540-5p","4/1612",0.185276404486822,0.885572504315577,0.251960296218326,0.965721723903668,-2.05954056170063,3.47219280066866,"RAB10;SPRR3;ANXA2;DHCR24"
"73","hsa-miR-151-3p","4/1653",0.197111239229539,0.885572504315577,0.266677022644614,0.965721723903668,-2.13152053068762,3.46156172472336,"CAST;S100A16;PGAM1;TACSTD2"
"74","mmu-miR-3092","4/1723",0.217882257952682,0.885572504315577,0.292220921741654,0.965721723903668,-2.2675803453724,3.45533998070033,"SPRR3;CTNND1;KRT13;DHCR24"
"75","hsa-miR-3177-3p","3/713",0.0764509675492959,0.885572504315577,0.103298648798684,0.965721723903668,-1.33607382185812,3.43518700659082,"LAD1;ABLIM1;CAPN1"
"76","mmu-miR-1898","4/1669",0.201798247402699,0.885572504315577,0.272472406892814,0.965721723903668,-2.13979273301471,3.42471014359053,"SLC9A3R1;ABLIM1;PGAM1;CTNND1"
"77","mmu-miR-1298","4/1746",0.224849768132484,0.885572504315577,0.300710206356837,0.965721723903668,-2.2477636734453,3.3543889720963,"CAST;ABLIM1;NDRG1;RAB11A"
"78","mmu-miR-92a","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.26093563565568,3.35269279824758,"DSP;ABLIM1;PGAM1;CTNND1"
"79","mmu-miR-363-3p","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.25280158677645,3.34063099221121,"DSP;ABLIM1;PGAM1;CTNND1"
"80","mmu-miR-32","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.24479403187868,3.32875676137777,"DSP;ABLIM1;PGAM1;CTNND1"
"81","mmu-miR-25","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.23803949528038,3.31874060441536,"DSP;ABLIM1;PGAM1;CTNND1"
"82","mmu-miR-367","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.23043991609438,3.30747135198517,"DSP;ABLIM1;PGAM1;CTNND1"
"83","mmu-miR-92b","4/1753",0.226983380062464,0.885572504315577,0.303301999321506,0.965721723903668,-2.22568699109555,3.30042334178847,"DSP;ABLIM1;PGAM1;CTNND1"
"84","mmu-miR-1839-5p","4/1759",0.228816915691219,0.885572504315577,0.305526364482938,0.965721723903668,-2.22807002723748,3.28603140299028,"SLC9A3R1;ANXA2;CTNND1;DHCR24"
"85","mmu-miR-362-5p","4/1755",0.227594077210835,0.885572504315577,0.304043168884863,0.965721723903668,-2.18862661215876,3.23958672656507,"RAB10;DSP;ABLIM1;BHLHE40"
"86","hsa-miR-3132","4/1797",0.240526726326721,0.885572504315577,0.319669239104235,0.965721723903668,-2.24853821161437,3.20399621427199,"ABLIM1;KRT13;DHCR24;S100A9"
"87","mmu-miR-1982.2","4/1805",0.243012520733452,0.885572504315577,0.322657639284475,0.965721723903668,-2.24072772849358,3.16982825286808,"ABLIM1;PERP;NDRG1;RAB11A"
"88","mmu-miR-615-5p","4/1747",0.225154203048367,0.885572504315577,0.301080240353069,0.965721723903668,-2.12469846719456,3.16786117356194,"LAD1;ANXA2;BHLHE40;S100A11"
"89","hsa-miR-3618","4/1709",0.213674425343372,0.885572504315577,0.287074968871825,0.965721723903668,-2.05220699669319,3.16717475059294,"SPRR3;ABLIM1;PGAM1;RAB11A"
"90","mmu-miR-707","4/1764",0.230348149128356,0.885572504315577,0.307381933518707,0.965721723903668,-2.13954972366367,3.14120864527372,"LAD1;PERP;DHCR24;RAB11A"
"91","mmu-miR-3967","4/1841",0.254281234301015,0.885572504315577,0.33614451974017,0.965721723903668,-2.24634685228908,3.07595509857752,"ABLIM1;PERP;KRT13;RAB11A"
"92","hsa-miR-1908","4/1849",0.256802925537952,0.885572504315577,0.33914916709927,0.965721723903668,-2.23903112066744,3.04384260604855,"LAD1;ABLIM1;S100A16;HSPB1"
"93","hsa-miR-4694-5p","4/1906",0.274937568618511,0.885572504315577,0.360614357922426,0.965721723903668,-2.35219527678215,3.03718095722714,"CAST;RAB10;ABLIM1;DHCR24"
"94","mmu-miR-877","4/1843",0.254911080093452,0.885572504315577,0.336895451508804,0.965721723903668,-2.22158102999563,3.03654692616629,"SPRR3;ABLIM1;CTNND1;DHCR24"
"95","hsa-miR-663","4/1849",0.256802925537952,0.885572504315577,0.33914916709927,0.965721723903668,-2.23176750266287,3.03396810731904,"LAD1;ABLIM1;S100A16;HSPB1"
"96","mmu-miR-153","4/1851",0.257434302774953,0.885572504315577,0.33990070277353,0.965721723903668,-2.20556989506558,2.9929378937781,"ABLIM1;CTNND1;NDRG1;FAM129B"
"97","mmu-miR-697","4/1843",0.254911080093452,0.885572504315577,0.336895451508804,0.965721723903668,-2.16244878323486,2.95572257642872,"ABLIM1;KRT13;DHCR24;FAM129B"
