"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"32","JUND_26020271_ChIP-Seq_SMOOTH_MUSCLE_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.39941376579076,9.45764036629068,"SERPINB1;ANXA1;S100A16;PGAM1;BHLHE40;HSPB1;NDRG1;S100A11;FAM129B"
"33","YAP1_20516196_ChIP-Seq_MESCs_Mouse","10/2329",0.000810669060538534,0.0223573993537996,3.40826229227963e-07,1.0505467300909e-05,-1.31619865164327,9.36824218916617,"CAST;RAB10;DSP;ANXA1;ANXA2;TACSTD2;KRT13;DHCR24;NDRG1;RAB11A"
"34","TP63_17297297_ChIP-ChIP_HaCaT_Human","1/40",0.0545497267268291,0.279189671035472,0.0230484014184501,0.0579331755670505,-3.19102582075101,9.28155356432907,"PERP"
"35","CEBPB_21427703_ChIP-Seq_3T3-L1_Mouse","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.35961053515188,9.18863869573308,"CAST;CSTB;ANXA1;ANXA2;PGAM1;BHLHE40;KRT13;NDRG1;FAM129B"
"36","FOXA1_21915096_ChIP-Seq_LNCaP-1F5_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.34261272255602,9.07376259370016,"DSP;SPRR3;ANXA1;KRT4;ANXA2;CTNND1;HSPB1;DHCR24;FAM129B"
"37","SOX9_24532713_ChIP-Seq_HFSC_Mouse","7/1384",0.00243901204531991,0.0456443682767012,9.91589809227139e-06,0.000154924752004117,-1.4795542425135,8.90123833792231,"DSP;LAD1;ABLIM1;ANXA2;PERP;BHLHE40;CAPN1"
"38","SOX3_22085726_ChIP-Seq_NPCs_Mouse","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.26184821559004,8.52793284704662,"CAST;DSP;SLC9A3R1;CSTB;LAD1;GRN;ANXA2;PERP;DHCR24"
"39","ESR1_21235772_ChIP-Seq_MCF-7_Human","2/228",0.0402726246821699,0.279189671035472,0.00757250000822233,0.0243434969589479,-2.64388937832206,8.49239299618261,"KRT13;NDRG1"
"40","CTNNB1_20460455_ChIP-Seq_HCT116_Human","5/988",0.0110906407374407,0.135151063870208,0.000220150460309661,0.00189112854429938,-1.85657099338806,8.35763968753603,"DSP;ABLIM1;ANXA2;BHLHE40;CTNND1"
"41","SOX2_20726797_ChIP-Seq_SW620_Human","9/2564",0.00646177463530517,0.0868197412538439,7.95155962695893e-06,0.000134407007887951,-1.64831702037181,8.31056929147912,"DSP;SLC9A3R1;CSTB;SPRR3;GRN;ABLIM1;TACSTD2;KRT13;RAB11A"
